circuit_name,num_qubits,attack_type,noise_rate,tvd,risk_score,expected_label,predicted_label,correct
quantumwalks_n2.qasm,2,Gate Substitution,0.01,0.22,98.19,1,1,True
quantumwalks_n2.qasm,2,Multiple Gate Insertion,0.01,0.565,99.56,1,1,True
quantumwalks_n2.qasm,2,Normal,0.02,0.14,19.26,0,0,True
quantumwalks_n2.qasm,2,Gate Insertion,0.02,0.91,99.62,1,1,True
quantumwalks_n2.qasm,2,Gate Deletion,0.02,0.945,99.06,1,1,True
quantumwalks_n2.qasm,2,Gate Substitution,0.02,0.29,96.13,1,1,True
quantumwalks_n2.qasm,2,Multiple Gate Insertion,0.02,0.515,99.66,1,1,True
quantumwalks_n2.qasm,2,Normal,0.03,0.18,33.63,0,0,True
quantumwalks_n2.qasm,2,Gate Insertion,0.03,0.91,99.62,1,1,True
quantumwalks_n2.qasm,2,Gate Deletion,0.03,0.89,99.06,1,1,True
quantumwalks_n2.qasm,2,Gate Substitution,0.03,0.325,96.13,1,1,True
quantumwalks_n2.qasm,2,Multiple Gate Insertion,0.03,0.575,99.66,1,1,True
quantumwalks_n2.qasm,2,Normal,0.04,0.275,49.63,0,0,True
quantumwalks_n2.qasm,2,Gate Insertion,0.04,0.855,99.62,1,1,True
quantumwalks_n2.qasm,2,Gate Deletion,0.04,0.91,99.06,1,1,True
quantumwalks_n2.qasm,2,Gate Substitution,0.04,0.435,98.32,1,1,True
quantumwalks_n2.qasm,2,Multiple Gate Insertion,0.04,0.505,99.66,1,1,True
quantumwalks_n2.qasm,2,Normal,0.05,0.315,80.05,0,1,False
quantumwalks_n2.qasm,2,Gate Insertion,0.05,0.855,99.62,1,1,True
quantumwalks_n2.qasm,2,Gate Deletion,0.05,0.855,99.06,1,1,True
quantumwalks_n2.qasm,2,Gate Substitution,0.05,0.4,97.82,1,1,True
quantumwalks_n2.qasm,2,Multiple Gate Insertion,0.05,0.62,99.66,1,1,True
sat_n7.qasm,7,Normal,0.005,0.065,10.44,0,0,True
sat_n7.qasm,7,Gate Insertion,0.005,0.105,95.91,1,1,True
sat_n7.qasm,7,Gate Deletion,0.005,0.72,98.03,1,1,True
sat_n7.qasm,7,Gate Substitution,0.005,0.57,98.03,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.005,0.09,13.2,1,0,False
sat_n7.qasm,7,Normal,0.01,0.12,13.68,0,0,True
sat_n7.qasm,7,Gate Insertion,0.01,0.1,94.91,1,1,True
sat_n7.qasm,7,Gate Deletion,0.01,0.72,97.96,1,1,True
sat_n7.qasm,7,Gate Substitution,0.01,0.52,97.96,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.01,0.135,13.19,1,0,False
sat_n7.qasm,7,Normal,0.02,0.175,15.07,0,0,True
sat_n7.qasm,7,Gate Insertion,0.02,0.19,94.53,1,1,True
sat_n7.qasm,7,Gate Deletion,0.02,0.675,98.32,1,1,True
sat_n7.qasm,7,Gate Substitution,0.02,0.62,98.32,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.02,0.205,15.07,1,0,False
sat_n7.qasm,7,Normal,0.03,0.255,31.68,0,0,True
sat_n7.qasm,7,Gate Insertion,0.03,0.275,93.94,1,1,True
sat_n7.qasm,7,Gate Deletion,0.03,0.67,98.32,1,1,True
sat_n7.qasm,7,Gate Substitution,0.03,0.565,98.32,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.03,0.28,31.68,1,0,False
sat_n7.qasm,7,Normal,0.04,0.3,65.39,0,1,False
sat_n7.qasm,7,Gate Insertion,0.04,0.26,93.94,1,1,True
sat_n7.qasm,7,Gate Deletion,0.04,0.66,98.32,1,1,True
sat_n7.qasm,7,Gate Substitution,0.04,0.59,98.32,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.04,0.235,39.95,1,0,False
sat_n7.qasm,7,Normal,0.05,0.42,89.7,0,1,False
sat_n7.qasm,7,Gate Insertion,0.05,0.34,92.96,1,1,True
sat_n7.qasm,7,Gate Deletion,0.05,0.61,98.32,1,1,True
sat_n7.qasm,7,Gate Substitution,0.05,0.565,98.32,1,1,True
sat_n7.qasm,7,Multiple Gate Insertion,0.05,0.37,77.67,1,1,True
simon_n6.qasm,6,Normal,0.005,0.19,23.96,0,0,True
simon_n6.qasm,6,Gate Insertion,0.005,0.975,99.28,1,1,True
simon_n6.qasm,6,Gate Deletion,0.005,0.465,97.98,1,1,True
simon_n6.qasm,6,Gate Substitution,0.005,0.98,99.36,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.005,0.975,99.28,1,1,True
simon_n6.qasm,6,Normal,0.01,0.195,22.9,0,0,True
simon_n6.qasm,6,Gate Insertion,0.01,0.955,99.29,1,1,True
simon_n6.qasm,6,Gate Deletion,0.01,0.565,98.28,1,1,True
simon_n6.qasm,6,Gate Substitution,0.01,0.975,99.37,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.01,0.965,99.29,1,1,True
simon_n6.qasm,6,Normal,0.02,0.16,12.11,0,0,True
simon_n6.qasm,6,Gate Insertion,0.02,0.885,99.45,1,1,True
simon_n6.qasm,6,Gate Deletion,0.02,0.57,98.67,1,1,True
simon_n6.qasm,6,Gate Substitution,0.02,0.94,99.52,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.02,0.94,99.45,1,1,True
simon_n6.qasm,6,Normal,0.03,0.19,19.2,0,0,True
simon_n6.qasm,6,Gate Insertion,0.03,0.875,99.45,1,1,True
simon_n6.qasm,6,Gate Deletion,0.03,0.505,98.67,1,1,True
simon_n6.qasm,6,Gate Substitution,0.03,0.89,99.52,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.03,0.895,99.45,1,1,True
simon_n6.qasm,6,Normal,0.04,0.21,19.2,0,0,True
simon_n6.qasm,6,Gate Insertion,0.04,0.855,99.45,1,1,True
simon_n6.qasm,6,Gate Deletion,0.04,0.505,98.67,1,1,True
simon_n6.qasm,6,Gate Substitution,0.04,0.9,99.52,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.04,0.855,99.45,1,1,True
simon_n6.qasm,6,Normal,0.05,0.23,48.58,0,0,True
simon_n6.qasm,6,Gate Insertion,0.05,0.81,99.45,1,1,True
simon_n6.qasm,6,Gate Deletion,0.05,0.455,96.45,1,1,True
simon_n6.qasm,6,Gate Substitution,0.05,0.855,99.52,1,1,True
simon_n6.qasm,6,Multiple Gate Insertion,0.05,0.815,99.45,1,1,True
teleportation_n3.qasm,3,Normal,0.005,0.075,4.9,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.005,0.47,98.62,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.005,0.405,96.89,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.005,0.3,98.2,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.005,0.46,99.5,1,1,True
teleportation_n3.qasm,3,Normal,0.01,0.09,8.25,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.01,0.465,98.44,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.01,0.4,96.5,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.01,0.36,98.39,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.01,0.46,99.43,1,1,True
teleportation_n3.qasm,3,Normal,0.02,0.12,10.1,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.02,0.4,94.0,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.02,0.39,91.51,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.02,0.29,96.13,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.02,0.4,98.05,1,1,True
teleportation_n3.qasm,3,Normal,0.03,0.095,6.58,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.03,0.4,94.0,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.03,0.375,90.58,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.03,0.295,96.13,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.03,0.395,98.05,1,1,True
teleportation_n3.qasm,3,Normal,0.04,0.095,6.58,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.04,0.36,90.58,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.04,0.31,80.05,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.04,0.365,97.2,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.04,0.37,97.28,1,1,True
teleportation_n3.qasm,3,Normal,0.05,0.13,19.26,0,0,True
teleportation_n3.qasm,3,Gate Insertion,0.05,0.355,85.85,1,1,True
teleportation_n3.qasm,3,Gate Deletion,0.05,0.295,80.05,1,1,True
teleportation_n3.qasm,3,Gate Substitution,0.05,0.315,96.13,1,1,True
teleportation_n3.qasm,3,Multiple Gate Insertion,0.05,0.35,96.55,1,1,True
toffoli_n3.qasm,3,Normal,0.005,0.045,10.55,0,0,True
toffoli_n3.qasm,3,Gate Insertion,0.005,0.99,99.25,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.005,0.185,73.55,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.005,0.555,98.17,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.005,0.98,99.33,1,1,True
toffoli_n3.qasm,3,Normal,0.01,0.1,11.74,0,0,True
toffoli_n3.qasm,3,Gate Insertion,0.01,0.995,99.29,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.01,0.205,72.88,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.01,0.575,98.28,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.01,0.97,99.37,1,1,True
toffoli_n3.qasm,3,Normal,0.02,0.16,8.51,0,0,True
toffoli_n3.qasm,3,Gate Insertion,0.02,0.965,99.45,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.02,0.295,91.98,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.02,0.595,98.67,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.02,0.92,99.52,1,1,True
toffoli_n3.qasm,3,Normal,0.03,0.255,37.16,0,0,True
toffoli_n3.qasm,3,Gate Insertion,0.03,0.93,99.45,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.03,0.35,95.55,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.03,0.6,98.67,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.03,0.94,99.52,1,1,True
toffoli_n3.qasm,3,Normal,0.04,0.385,87.19,0,1,False
toffoli_n3.qasm,3,Gate Insertion,0.04,0.925,99.45,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.04,0.41,97.82,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.04,0.585,98.67,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.04,0.92,99.52,1,1,True
toffoli_n3.qasm,3,Normal,0.05,0.44,93.36,0,1,False
toffoli_n3.qasm,3,Gate Insertion,0.05,0.905,99.45,1,1,True
toffoli_n3.qasm,3,Gate Deletion,0.05,0.54,99.67,1,1,True
toffoli_n3.qasm,3,Gate Substitution,0.05,0.66,98.67,1,1,True
toffoli_n3.qasm,3,Multiple Gate Insertion,0.05,0.87,99.52,1,1,True
variational_n4.qasm,4,Normal,0.005,0.175,17.19,0,0,True
variational_n4.qasm,4,Gate Insertion,0.005,0.94,93.55,1,1,True
variational_n4.qasm,4,Gate Deletion,0.005,0.13,13.92,1,0,False
variational_n4.qasm,4,Gate Substitution,0.005,0.965,98.73,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.005,0.13,95.36,1,1,True
variational_n4.qasm,4,Normal,0.01,0.28,30.51,0,0,True
variational_n4.qasm,4,Gate Insertion,0.01,0.89,93.56,1,1,True
variational_n4.qasm,4,Gate Deletion,0.01,0.265,33.96,1,0,False
variational_n4.qasm,4,Gate Substitution,0.01,0.95,98.73,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.01,0.33,93.05,1,1,True
variational_n4.qasm,4,Normal,0.02,0.45,76.47,0,1,False
variational_n4.qasm,4,Gate Insertion,0.02,0.82,94.96,1,1,True
variational_n4.qasm,4,Gate Deletion,0.02,0.505,97.37,1,1,True
variational_n4.qasm,4,Gate Substitution,0.02,0.885,99.02,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.02,0.425,91.68,1,1,True
variational_n4.qasm,4,Normal,0.03,0.555,94.96,0,1,False
variational_n4.qasm,4,Gate Insertion,0.03,0.75,94.96,1,1,True
variational_n4.qasm,4,Gate Deletion,0.03,0.555,97.37,1,1,True
variational_n4.qasm,4,Gate Substitution,0.03,0.86,99.02,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.03,0.575,99.04,1,1,True
variational_n4.qasm,4,Normal,0.04,0.69,94.96,0,1,False
variational_n4.qasm,4,Gate Insertion,0.04,0.76,94.96,1,1,True
variational_n4.qasm,4,Gate Deletion,0.04,0.595,97.37,1,1,True
variational_n4.qasm,4,Gate Substitution,0.04,0.845,99.02,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.04,0.665,99.02,1,1,True
variational_n4.qasm,4,Normal,0.05,0.705,94.96,0,1,False
variational_n4.qasm,4,Gate Insertion,0.05,0.78,94.96,1,1,True
variational_n4.qasm,4,Gate Deletion,0.05,0.68,97.37,1,1,True
variational_n4.qasm,4,Gate Substitution,0.05,0.745,99.02,1,1,True
variational_n4.qasm,4,Multiple Gate Insertion,0.05,0.665,99.02,1,1,True
